0.0,0.0,0.0,0.0,0.0,0.004779943265020847,0.003155930433422327,0.003474743338301778,0.0041151028126478195,0.003311194246634841,2.924161434173584,1.3034296035766602,1.6000819206237793,0.7028169631958008,1.3795878887176514,471.6333312988281,229.49301147460938,315.937255859375,776.1226196289062,435.86956787109375,1.0
0.0,0.0,0.0,0.0,1.0,0.003155930433422327,0.003474743338301778,0.0041151028126478195,0.003311194246634841,0.0559053048491478,1.3034296035766602,1.6000819206237793,0.7028169631958008,1.3795878887176514,24.538793563842773,229.49301147460938,315.937255859375,776.1226196289062,435.86956787109375,3.5579147338867188,1.0
0.0,0.0,0.0,1.0,0.0,0.003474743338301778,0.0041151028126478195,0.003311194246634841,0.0559053048491478,0.043430134654045105,1.6000819206237793,0.7028169631958008,1.3795878887176514,24.538793563842773,2.914354085922241,315.937255859375,776.1226196289062,435.86956787109375,3.5579147338867188,3.9624197483062744,1.0
0.0,0.0,1.0,0.0,0.0,0.0041151028126478195,0.003311194246634841,0.0559053048491478,0.043430134654045105,0.03353950008749962,0.7028169631958008,1.3795878887176514,24.538793563842773,2.914354085922241,0.8712586164474487,776.1226196289062,435.86956787109375,3.5579147338867188,3.9624197483062744,4.257254600524902,1.0
0.0,1.0,0.0,0.0,0.0,0.003311194246634841,0.0559053048491478,0.043430134654045105,0.03353950008749962,0.025577710941433907,1.3795878887176514,24.538793563842773,2.914354085922241,0.8712586164474487,0.30308082699775696,435.86956787109375,3.5579147338867188,3.9624197483062744,4.257254600524902,4.547031402587891,1.0
1.0,0.0,0.0,0.0,0.0,0.0559053048491478,0.043430134654045105,0.03353950008749962,0.025577710941433907,0.01786705106496811,24.538793563842773,2.914354085922241,0.8712586164474487,0.30308082699775696,0.37968170642852783,3.5579147338867188,3.9624197483062744,4.257254600524902,4.547031402587891,3.902365207672119,1.0
0.0,0.0,0.0,0.0,0.0,0.043430134654045105,0.03353950008749962,0.025577710941433907,0.01786705106496811,0.014402247034013271,2.914354085922241,0.8712586164474487,0.30308082699775696,0.37968170642852783,0.21867616474628448,3.9624197483062744,4.257254600524902,4.547031402587891,3.902365207672119,7.303183555603027,1.0
0.0,0.0,0.0,0.0,0.0,0.03353950008749962,0.025577710941433907,0.01786705106496811,0.014402247034013271,0.014031661674380302,0.8712586164474487,0.30308082699775696,0.37968170642852783,0.21867616474628448,0.9610419869422913,4.257254600524902,4.547031402587891,3.902365207672119,7.303183555603027,7.533044338226318,1.0
0.0,0.0,0.0,0.0,0.0,0.025577710941433907,0.01786705106496811,0.014402247034013271,0.014031661674380302,0.01177049707621336,0.30308082699775696,0.37968170642852783,0.21867616474628448,0.9610419869422913,0.6480779647827148,4.547031402587891,3.902365207672119,7.303183555603027,7.533044338226318,4.563013076782227,1.0
0.0,0.0,0.0,0.0,0.0,0.01786705106496811,0.014402247034013271,0.014031661674380302,0.01177049707621336,0.01273166760802269,0.37968170642852783,0.21867616474628448,0.9610419869422913,0.6480779647827148,2.1669328212738037,3.902365207672119,7.303183555603027,7.533044338226318,4.563013076782227,2.411489486694336,1.0
0.0,0.0,0.0,0.0,0.0,0.014402247034013271,0.014031661674380302,0.01177049707621336,0.01273166760802269,0.011574356816709042,0.21867616474628448,0.9610419869422913,0.6480779647827148,2.1669328212738037,0.2430892139673233,7.303183555603027,7.533044338226318,4.563013076782227,2.411489486694336,2.5868916511535645,1.0
0.0,0.0,0.0,0.0,0.0,0.014031661674380302,0.01177049707621336,0.01273166760802269,0.011574356816709042,0.008216970600187778,0.9610419869422913,0.6480779647827148,2.1669328212738037,0.2430892139673233,0.7935294508934021,7.533044338226318,4.563013076782227,2.411489486694336,2.5868916511535645,1.9084193706512451,1.0
0.0,0.0,0.0,0.0,1.0,0.01177049707621336,0.01273166760802269,0.011574356816709042,0.008216970600187778,0.08075767755508423,0.6480779647827148,2.1669328212738037,0.2430892139673233,0.7935294508934021,14.88923168182373,4.563013076782227,2.411489486694336,2.5868916511535645,1.9084193706512451,2.398120164871216,1.0
0.0,0.0,0.0,1.0,0.0,0.01273166760802269,0.011574356816709042,0.008216970600187778,0.08075767755508423,0.0564894899725914,2.1669328212738037,0.2430892139673233,0.7935294508934021,14.88923168182373,5.381990909576416,2.411489486694336,2.5868916511535645,1.9084193706512451,2.398120164871216,2.5701284408569336,1.0
0.0,0.0,1.0,0.0,0.0,0.011574356816709042,0.008216970600187778,0.08075767755508423,0.0564894899725914,0.037801701575517654,0.2430892139673233,0.7935294508934021,14.88923168182373,5.381990909576416,0.3727244436740875,2.5868916511535645,1.9084193706512451,2.398120164871216,2.5701284408569336,2.036895990371704,1.0
0.0,1.0,0.0,0.0,0.0,0.008216970600187778,0.08075767755508423,0.0564894899725914,0.037801701575517654,0.03324880078434944,0.7935294508934021,14.88923168182373,5.381990909576416,0.3727244436740875,1.0954049825668335,1.9084193706512451,2.398120164871216,2.5701284408569336,2.036895990371704,2.892939805984497,1.0
